,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Home type,Price
27,"""667 W Hawthorne St",['Ontario'],91762,2.0,1.0,1123.0,0.182,1952.0,2.0,Single Family Residence,489000.0
28,"""2632 E Mabel Ln",['Ontario'],91762,4.0,3.5,2810.0,0.115,2022.0,2.0,Single Family Residence,1042604.0
29,"""2881 S Via Belamaria",['Ontario'],91762,3.0,2.5,2105.0,0.065,2015.0,2.0,Single Family Residence,740000.0
30,"""2863 S Via Belamaria",['Ontario'],91762,4.0,2.5,2205.0,0.065,2015.0,2.0,Single Family Residence,760000.0
0,"""6175 Kerch St",['San Diego'],92115,3.0,1.0,1140.0,0.119,1951.0,0.0,Single Family Residence,689000.0
1,"""5416 Adams Ave",['San Diego'],92115,3.0,1.0,1287.0,0.172,1931.0,2.0,Single Family Residence,1100000.0
2,"""4815 60th",['San Diego'],92115,2.0,1.0,992.0,0.394,1951.0,1.0,Single Family Residence,879000.0
3,"""5126 Leo St",['San Diego'],92115,3.0,2.0,1354.0,0.119,1954.0,2.0,Single Family Residence,879000.0
4,"""4905 Lorraine Dr",['San Diego'],92115,3.0,2.0,1480.0,0.209,1949.0,2.0,Single Family Residence,1399900.0
5,"""5645 Madison Ave",['San Diego'],92115,4.0,3.0,3082.0,0.184,1941.0,2.0,Single Family Residence,1299000.0
6,"""6316 Jeff St",['San Diego'],92115,3.0,1.0,1231.0,0.168,1951.0,0.0,Single Family Residence,709000.0
7,"""6273 Hobart St",['San Diego'],92115,4.0,2.0,1271.0,0.133,1952.0,1.0,Single Family Residence,999000.0
8,"""3415 Meridian",['San Diego'],92115,2.0,1.0,1400.0,0.138,1953.0,0.0,Single Family Residence,674500.0
0,"""345 W Laurel Dr",['Salinas'],93906,2.0,1.0,1377.0,0.197,1936.0,1.0,Single Family Residence,625000.0
1,"""138 Cornwall St",['Salinas'],93906,2.0,2.0,1254.0,0.331,1951.0,1.0,Single Family Residence,650000.0
2,"""1525 Ebro Cir",['Salinas'],93906,2.0,1.0,1002.0,0.07,1975.0,2.0,Single Family Residence,554800.0
3,"""269 San Juan Grade Rd",['Salinas'],93906,2.0,1.0,950.0,0.21,1949.0,2.0,Single Family Residence,640000.0
4,"""1753 Donner Cir",['Salinas'],93906,3.0,2.0,1160.0,0.14,1974.0,2.0,Single Family Residence,629000.0
5,"""1505 Oyster Bay Ct",['Salinas'],93906,3.0,2.5,1501.0,0.09,1999.0,2.0,Single Family Residence,750000.0
6,"""531 Chaparral St",['Salinas'],93906,4.0,2.0,1381.0,0.138,1955.0,1.0,Single Family Residence,630000.0
7,"""1635 Cherokee Dr",['Salinas'],93906,3.0,2.0,1165.0,0.1,1976.0,2.0,Single Family Residence,574800.0
8,"""1251 Granada Ave",['Salinas'],93906,3.0,1.0,909.0,0.142,1954.0,1.0,Single Family Residence,579000.0
9,"""1948 Gladstone Way",['Salinas'],93906,3.0,2.0,1437.0,0.131,2000.0,2.0,Single Family Residence,759900.0
10,"""18684 Cleveland Ave",['Salinas'],93906,4.0,2.0,1191.0,0.13,1973.0,2.0,Single Family Residence,629900.0
11,"""346 Westminster Dr",['Salinas'],93906,4.0,3.0,2377.0,0.158,1998.0,2.0,Single Family Residence,838000.0
12,"""1309 Adams St",['Salinas'],93906,2.0,1.0,885.0,0.161,1950.0,1.0,Single Family Residence,539000.0
13,"""13036 Arthur St",['Salinas'],93906,5.0,2.0,2336.0,0.14,1973.0,2.0,Single Family Residence,709000.0
14,"""1 Attlebury Cir",['Salinas'],93906,4.0,2.5,2191.0,0.158,1989.0,2.0,Single Family Residence,791900.0
15,"""18624 Eisenhower St",['Salinas'],93906,3.0,2.5,1382.0,0.14,1977.0,2.0,Single Family Residence,699000.0
16,"""1205 Polk St",['Salinas'],93906,2.0,1.0,940.0,0.17,1950.0,1.0,Single Family Residence,590000.0
17,"""1852 Delancey Dr",['Salinas'],93906,4.0,2.5,1618.0,0.114,1994.0,2.0,Single Family Residence,764000.0
18,"""1702 Beacon Hill Dr",['Salinas'],93906,4.0,2.5,2207.0,0.13,1997.0,2.0,Single Family Residence,850000.0
19,"""1954 Princeton Ct",['Salinas'],93906,3.0,2.0,1729.0,0.1,1992.0,2.0,Single Family Residence,749000.0
20,"""18 Westfield Cir",['Salinas'],93906,3.0,2.0,1679.0,0.127,1989.0,2.0,Single Family Residence,699900.0
21,"""302 Elwood St",['Salinas'],93906,4.0,2.0,1832.0,0.207,1951.0,1.0,Single Family Residence,724999.0
22,"""1144 Wellington Ct",['Salinas'],93906,4.0,2.5,2207.0,0.137,1996.0,2.0,Single Family Residence,799900.0
23,"""1627 Ercia St",['Salinas'],93906,4.0,3.0,2239.0,0.156,1995.0,2.0,Single Family Residence,849000.0
24,"""964 Hancock St",['Salinas'],93906,5.0,3.0,2447.0,0.144,1990.0,2.0,Single Family Residence,850000.0
0,"""2395 Dolan Way",['San Pablo'],94806,3.0,2.0,1092.0,0.147,1956.0,0.0,Single Family Residence,698888.0
